Bank;CardCompany;CloseDate;ExpirationDate;TotalARS;TotalUSD;CardNumber;CardOwner;CardTotalARS;CardTotalUSD;MovementType;OriginalDate;ReceiptNumber;Detail;CurrentInstallment;TotalInstallments;AmountARS;AmountUSD
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-15;RCPT_000755;LATE TACO;;;6.400,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-06;RCPT_000756;GARDEN BOWL;;;21.200,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-06;RCPT_000757;BLUE MUG;;;6.900,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-21;RCPT_000758;BLUE MUG;;;7.800,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-03;RCPT_000759;BLUE MUG;;;10.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-11;RCPT_000760;CORNER SNACKS;;;8.000,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-06;RCPT_000761;CITY KIOSK;;;4.500,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-20;RCPT_000762;URBAN CART;;;50.100,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-17;RCPT_000763;URBAN CART;;;83.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-20;RCPT_000764;URBAN THREADS;;;62.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-01;RCPT_000765;HOME BASICS;;;59.300,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-16;RCPT_000766;FUEL POINT NORTH;;;37.200,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-18;RCPT_000767;FUEL POINT NORTH;;;26.900,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-07;RCPT_000768;MOTION FITNESS CLUB;;;50.500,00;0,00
Visa Prisma;VISA;2026-02-22;2026-03-04;977.300,00;0,00;VISA-PRISMA-2002;BETA_HOUSEHOLD_RAW;518.400,00;0,00;CardMovement;2026-02-20;RCPT_000769;PIXEL BAZAAR RETURN CREDIT;;;-14.600,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;;;;;Tax;2026-02-24;;SERVICE ADJUSTMENT;;;12.400,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-17;RCPT_090001;HOME BASICS;1;4;48.000,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1001;ALPHA_HOUSEHOLD_RAW;326.200,00;180,00;CardMovement;2026-02-21;RCPT_090002;COASTLINE AIR PASS;1;3;0,00;180,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-12;RCPT_090003;TABLE AND TILE;2;5;38.500,00;0,00
Santander;AMEX;2026-02-26;2026-03-06;972.100,00;300,00;SANT-AMX-1002;BETA_HOUSEHOLD_RAW;633.500,00;120,00;CardMovement;2026-02-20;RCPT_090004;SKYWAY AIR;2;4;0,00;120,00
